game_date,home_name,away_name,home_score,away_score,home_win
2023-09-14,Pittsburgh Pirates,Washington Nationals,2,0,1
2023-09-14,Detroit Tigers,Cincinnati Reds,8,2,1
2023-09-14,Boston Red Sox,New York Yankees,5,0,1
2023-09-14,Boston Red Sox,New York Yankees,5,8,0
2023-09-14,Milwaukee Brewers,Miami Marlins,4,2,1
2023-09-14,New York Mets,Arizona Diamondbacks,11,1,1
2023-09-14,Toronto Blue Jays,Texas Rangers,2,9,0
2023-09-14,Baltimore Orioles,Tampa Bay Rays,3,4,0
2023-09-14,Chicago White Sox,Minnesota Twins,2,10,0
2023-09-15,Pittsburgh Pirates,New York Yankees,5,7,0
2023-09-15,Miami Marlins,Atlanta Braves,9,6,1
2023-09-15,Baltimore Orioles,Tampa Bay Rays,1,7,0
2023-09-15,Toronto Blue Jays,Boston Red Sox,3,0,1
2023-09-15,New York Mets,Cincinnati Reds,3,5,0
2023-09-15,Cleveland Guardians,Texas Rangers,12,3,1
2023-09-15,Chicago White Sox,Minnesota Twins,2,10,0
2023-09-15,Kansas City Royals,Houston Astros,4,2,1
2023-09-15,Milwaukee Brewers,Washington Nationals,5,3,1
2023-09-15,St. Louis Cardinals,Philadelphia Phillies,4,5,0
2023-09-15,Colorado Rockies,San Francisco Giants,3,2,1
2023-09-15,Los Angeles Angels,Detroit Tigers,2,11,0
2023-09-15,Arizona Diamondbacks,Chicago Cubs,6,4,1
2023-09-15,Oakland Athletics,San Diego Padres,3,8,0
2023-09-15,Seattle Mariners,Los Angeles Dodgers,3,6,0
2023-09-16,Colorado Rockies,San Francisco Giants,9,5,1
2023-09-16,Colorado Rockies,San Francisco Giants,5,2,1
2023-09-16,Toronto Blue Jays,Boston Red Sox,4,3,1
2023-09-16,Oakland Athletics,San Diego Padres,2,5,0
2023-09-16,Miami Marlins,Atlanta Braves,11,5,1
2023-09-16,Cleveland Guardians,Texas Rangers,2,1,1
2023-09-16,Pittsburgh Pirates,New York Yankees,3,6,0
2023-09-16,Baltimore Orioles,Tampa Bay Rays,8,0,1
2023-09-16,Kansas City Royals,Houston Astros,10,8,1
2023-09-16,New York Mets,Cincinnati Reds,2,3,0
2023-09-16,Chicago White Sox,Minnesota Twins,7,6,1
2023-09-16,Milwaukee Brewers,Washington Nationals,9,5,1
2023-09-16,St. Louis Cardinals,Philadelphia Phillies,1,6,0
2023-09-16,Arizona Diamondbacks,Chicago Cubs,7,6,1
2023-09-16,Los Angeles Angels,Detroit Tigers,4,5,0
2023-09-16,Seattle Mariners,Los Angeles Dodgers,2,6,0
2023-09-17,Baltimore Orioles,Tampa Bay Rays,5,4,1
2023-09-17,Pittsburgh Pirates,New York Yankees,3,2,1
2023-09-17,Toronto Blue Jays,Boston Red Sox,3,2,1
2023-09-17,New York Mets,Cincinnati Reds,8,4,1
2023-09-17,Cleveland Guardians,Texas Rangers,9,2,1
2023-09-17,Miami Marlins,Atlanta Braves,16,2,1
2023-09-17,Kansas City Royals,Houston Astros,1,7,0
2023-09-17,Chicago White Sox,Minnesota Twins,0,4,0
2023-09-17,Milwaukee Brewers,Washington Nationals,1,2,0
2023-09-17,St. Louis Cardinals,Philadelphia Phillies,6,5,1
2023-09-17,Colorado Rockies,San Francisco Giants,10,11,0
2023-09-17,Los Angeles Angels,Detroit Tigers,3,5,0
2023-09-17,Oakland Athletics,San Diego Padres,1,10,0
2023-09-17,Seattle Mariners,Los Angeles Dodgers,1,6,0
2023-09-17,Arizona Diamondbacks,Chicago Cubs,6,2,1
2023-09-18,Kansas City Royals,Cleveland Guardians,6,4,1
2023-09-18,Cincinnati Reds,Minnesota Twins,7,3,1
2023-09-18,Miami Marlins,New York Mets,1,2,0
2023-09-18,Washington Nationals,Chicago White Sox,1,6,0
2023-09-18,Atlanta Braves,Philadelphia Phillies,1,7,0
2023-09-18,St. Louis Cardinals,Milwaukee Brewers,1,0,1
2023-09-18,Texas Rangers,Boston Red Sox,2,4,0
2023-09-18,Houston Astros,Baltimore Orioles,7,8,0
2023-09-18,San Diego Padres,Colorado Rockies,11,9,1
2023-09-18,Oakland Athletics,Seattle Mariners,0,5,0
2023-09-18,Los Angeles Dodgers,Detroit Tigers,8,3,1
2023-09-19,Tampa Bay Rays,Los Angeles Angels,6,2,1
2023-09-19,Cincinnati Reds,Minnesota Twins,0,7,0
2023-09-19,Miami Marlins,New York Mets,4,3,1
2023-09-19,Washington Nationals,Chicago White Sox,4,3,1
2023-09-19,New York Yankees,Toronto Blue Jays,1,7,0
2023-09-19,Atlanta Braves,Philadelphia Phillies,9,3,1
2023-09-19,Kansas City Royals,Cleveland Guardians,7,6,1
2023-09-19,Chicago Cubs,Pittsburgh Pirates,14,1,1
2023-09-19,St. Louis Cardinals,Milwaukee Brewers,3,7,0
2023-09-19,Texas Rangers,Boston Red Sox,6,4,1
2023-09-19,Houston Astros,Baltimore Orioles,5,9,0
2023-09-19,San Diego Padres,Colorado Rockies,2,0,1
2023-09-19,Oakland Athletics,Seattle Mariners,2,7,0
2023-09-19,Arizona Diamondbacks,San Francisco Giants,8,4,1
2023-09-19,Los Angeles Dodgers,Detroit Tigers,3,2,1
2023-09-20,Atlanta Braves,Philadelphia Phillies,5,6,0
2023-09-20,Cincinnati Reds,Minnesota Twins,3,5,0
2023-09-20,Washington Nationals,Chicago White Sox,13,3,1
2023-09-20,Texas Rangers,Boston Red Sox,15,5,1
2023-09-20,Houston Astros,Baltimore Orioles,2,1,1
2023-09-20,Kansas City Royals,Cleveland Guardians,6,2,1
2023-09-20,Oakland Athletics,Seattle Mariners,3,6,0
2023-09-20,Arizona Diamondbacks,San Francisco Giants,7,1,1
2023-09-20,San Diego Padres,Colorado Rockies,3,2,1
2023-09-20,Tampa Bay Rays,Los Angeles Angels,3,8,0
2023-09-20,Miami Marlins,New York Mets,3,8,0
2023-09-20,New York Yankees,Toronto Blue Jays,1,6,0
2023-09-20,Chicago Cubs,Pittsburgh Pirates,7,13,0
2023-09-20,St. Louis Cardinals,Milwaukee Brewers,2,8,0
2023-09-20,Los Angeles Dodgers,Detroit Tigers,2,4,0
2023-09-21,Tampa Bay Rays,Los Angeles Angels,5,4,1
2023-09-21,St. Louis Cardinals,Milwaukee Brewers,0,6,0
2023-09-21,Washington Nationals,Atlanta Braves,3,10,0
2023-09-21,New York Yankees,Toronto Blue Jays,5,3,1
2023-09-21,Cleveland Guardians,Baltimore Orioles,5,2,1
2023-09-21,Philadelphia Phillies,New York Mets,5,4,1
2023-09-21,Chicago Cubs,Pittsburgh Pirates,6,8,0
2023-09-21,Oakland Athletics,Detroit Tigers,3,7,0
2023-09-21,Los Angeles Dodgers,San Francisco Giants,7,2,1
2023-09-22,Chicago Cubs,Colorado Rockies,6,0,1
2023-09-22,Cincinnati Reds,Pittsburgh Pirates,5,7,0
2023-09-22,Tampa Bay Rays,Toronto Blue Jays,2,6,0
2023-09-22,Miami Marlins,Milwaukee Brewers,1,16,0
2023-09-22,Philadelphia Phillies,New York Mets,5,4,1
2023-09-22,Washington Nationals,Atlanta Braves,6,9,0
2023-09-22,New York Yankees,Arizona Diamondbacks,7,1,1
2023-09-22,Cleveland Guardians,Baltimore Orioles,9,8,1
2023-09-22,Boston Red Sox,Chicago White Sox,3,2,1
2023-09-22,Texas Rangers,Seattle Mariners,8,5,1
2023-09-22,Houston Astros,Kansas City Royals,5,7,0
2023-09-22,Minnesota Twins,Los Angeles Angels,8,6,1
2023-09-22,Oakland Athletics,Detroit Tigers,8,2,1
2023-09-22,San Diego Padres,St. Louis Cardinals,4,2,1
2023-09-22,Los Angeles Dodgers,San Francisco Giants,1,5,0
2023-09-23,Minnesota Twins,Los Angeles Angels,0,1,0
2023-09-23,Chicago Cubs,Colorado Rockies,6,3,1
2023-09-23,Philadelphia Phillies,New York Mets,7,5,1
2023-09-23,Oakland Athletics,Detroit Tigers,4,1,1
2023-09-23,Tampa Bay Rays,Toronto Blue Jays,7,6,1
2023-09-23,Boston Red Sox,Chicago White Sox,0,1,0
2023-09-23,Miami Marlins,Milwaukee Brewers,5,4,1
2023-09-23,Cleveland Guardians,Baltimore Orioles,1,2,0
2023-09-23,Cincinnati Reds,Pittsburgh Pirates,12,13,0
2023-09-23,Texas Rangers,Seattle Mariners,2,0,1
2023-09-23,Houston Astros,Kansas City Royals,2,3,0
2023-09-23,San Diego Padres,St. Louis Cardinals,2,5,0
2023-09-23,Los Angeles Dodgers,San Francisco Giants,7,0,1
2023-09-24,Tampa Bay Rays,Toronto Blue Jays,5,9,0
2023-09-24,Washington Nationals,Atlanta Braves,3,2,1
2023-09-24,Washington Nationals,Atlanta Braves,5,8,0
2023-09-24,New York Yankees,Arizona Diamondbacks,1,7,0
2023-09-24,Cleveland Guardians,Baltimore Orioles,1,5,0
2023-09-24,Cincinnati Reds,Pittsburgh Pirates,4,2,1
2023-09-24,Miami Marlins,Milwaukee Brewers,6,1,1
2023-09-24,Houston Astros,Kansas City Royals,5,6,0
2023-09-24,Minnesota Twins,Los Angeles Angels,9,3,1
2023-09-24,Chicago Cubs,Colorado Rockies,4,3,1
2023-09-24,Texas Rangers,Seattle Mariners,9,8,1
2023-09-24,Oakland Athletics,Detroit Tigers,0,2,0
2023-09-24,San Diego Padres,St. Louis Cardinals,12,2,1
2023-09-24,Philadelphia Phillies,New York Mets,5,2,1
2023-09-24,Los Angeles Dodgers,San Francisco Giants,3,2,1
2023-09-25,New York Yankees,Arizona Diamondbacks,6,4,1
2023-09-25,Los Angeles Angels,Texas Rangers,1,5,0
2023-09-25,Seattle Mariners,Houston Astros,1,5,0
2023-09-25,San Francisco Giants,San Diego Padres,2,1,1
2023-09-26,Colorado Rockies,Los Angeles Dodgers,4,1,1
2023-09-26,Colorado Rockies,Los Angeles Dodgers,2,11,0
2023-09-26,Cleveland Guardians,Cincinnati Reds,7,11,0
2023-09-26,Baltimore Orioles,Washington Nationals,1,0,1
2023-09-26,Detroit Tigers,Kansas City Royals,6,3,1
2023-09-26,Philadelphia Phillies,Pittsburgh Pirates,3,2,1
2023-09-26,Toronto Blue Jays,New York Yankees,0,2,0
2023-09-26,Boston Red Sox,Tampa Bay Rays,7,9,0
2023-09-26,Atlanta Braves,Chicago Cubs,7,6,1
2023-09-26,Minnesota Twins,Oakland Athletics,11,3,1
2023-09-26,Chicago White Sox,Arizona Diamondbacks,4,15,0
2023-09-26,Milwaukee Brewers,St. Louis Cardinals,1,4,0
2023-09-26,Los Angeles Angels,Texas Rangers,9,3,1
2023-09-26,San Francisco Giants,San Diego Padres,0,4,0
2023-09-26,Seattle Mariners,Houston Astros,6,2,1
2023-09-27,Chicago White Sox,Arizona Diamondbacks,0,3,0
2023-09-27,New York Mets,Miami Marlins,11,2,1
2023-09-27,New York Mets,Miami Marlins,2,4,0
2023-09-27,Cleveland Guardians,Cincinnati Reds,4,3,1
2023-09-27,Boston Red Sox,Tampa Bay Rays,0,5,0
2023-09-27,Baltimore Orioles,Washington Nationals,5,1,1
2023-09-27,Detroit Tigers,Kansas City Royals,8,0,1
2023-09-27,Philadelphia Phillies,Pittsburgh Pirates,7,6,1
2023-09-27,Toronto Blue Jays,New York Yankees,0,6,0
2023-09-27,Atlanta Braves,Chicago Cubs,6,5,1
2023-09-27,Minnesota Twins,Oakland Athletics,6,4,1
2023-09-27,Milwaukee Brewers,St. Louis Cardinals,3,2,1
2023-09-27,Colorado Rockies,Los Angeles Dodgers,2,8,0
2023-09-27,Los Angeles Angels,Texas Rangers,0,5,0
2023-09-27,Seattle Mariners,Houston Astros,3,8,0
2023-09-27,San Francisco Giants,San Diego Padres,2,5,0
2023-09-28,Detroit Tigers,Kansas City Royals,8,0,1
2023-09-28,Minnesota Twins,Oakland Athletics,1,2,0
2023-09-28,Chicago White Sox,Arizona Diamondbacks,3,1,1
2023-09-28,Detroit Tigers,Kansas City Royals,7,3,1
2023-09-28,Milwaukee Brewers,St. Louis Cardinals,3,0,1
2023-09-28,Philadelphia Phillies,Pittsburgh Pirates,2,3,0
2023-09-28,Baltimore Orioles,Boston Red Sox,2,0,1
2023-09-28,Toronto Blue Jays,New York Yankees,6,0,1
2023-09-28,Atlanta Braves,Chicago Cubs,5,3,1
2023-09-28,Colorado Rockies,Los Angeles Dodgers,14,5,1
2023-09-28,Seattle Mariners,Texas Rangers,3,2,1
2023-09-29,Pittsburgh Pirates,Miami Marlins,3,4,0
2023-09-29,Detroit Tigers,Cleveland Guardians,5,7,0
2023-09-29,Baltimore Orioles,Boston Red Sox,0,3,0
2023-09-29,Toronto Blue Jays,Tampa Bay Rays,11,4,1
2023-09-29,Atlanta Braves,Washington Nationals,6,10,0
2023-09-29,Chicago White Sox,San Diego Padres,2,3,0
2023-09-29,Colorado Rockies,Minnesota Twins,6,7,0
2023-09-29,Kansas City Royals,New York Yankees,12,5,1
2023-09-29,Milwaukee Brewers,Chicago Cubs,4,3,1
2023-09-29,St. Louis Cardinals,Cincinnati Reds,2,19,0
2023-09-29,Los Angeles Angels,Oakland Athletics,5,1,1
2023-09-29,Arizona Diamondbacks,Houston Astros,1,2,0
2023-09-29,Seattle Mariners,Texas Rangers,8,0,1
2023-09-29,San Francisco Giants,Los Angeles Dodgers,2,6,0
2023-09-30,Detroit Tigers,Cleveland Guardians,8,0,1
2023-09-30,Toronto Blue Jays,Tampa Bay Rays,5,7,0
2023-09-30,New York Mets,Philadelphia Phillies,4,3,1
2023-09-30,New York Mets,Philadelphia Phillies,11,4,1
2023-09-30,Pittsburgh Pirates,Miami Marlins,3,7,0
2023-09-30,Chicago White Sox,San Diego Padres,1,6,0
2023-09-30,Kansas City Royals,New York Yankees,2,5,0
2023-09-30,Milwaukee Brewers,Chicago Cubs,6,10,0
2023-09-30,Baltimore Orioles,Boston Red Sox,5,2,1
2023-09-30,St. Louis Cardinals,Cincinnati Reds,15,6,1
2023-09-30,Seattle Mariners,Texas Rangers,1,6,0
2023-09-30,Atlanta Braves,Washington Nationals,5,3,1
2023-09-30,Arizona Diamondbacks,Houston Astros,0,1,0
2023-09-30,Colorado Rockies,Minnesota Twins,6,14,0
2023-09-30,San Francisco Giants,Los Angeles Dodgers,2,1,1
2023-09-30,Los Angeles Angels,Oakland Athletics,3,7,0
